SystemIndex,Millis,MeanIBI,MaxIBI,MinIBI,MeanNDVI,MaxNDVI,MinNDVI,MeanMNDWI,MaxMNDWI,MinMNDWI,MeanLST,MaxLST,MinLST,Cloud,Timestamp,Year,Month,Day,DOY,Sensor
2_LT05_126052_20060428,1146193914280,-0.1359454081312402,0.1715643792423156,-0.3852578317445138,0.4967177378402304,0.7483811378479004,-0.2639474868774414,-0.3382539386589048,0.582430806257521,-0.5860721264878308,24.516228748554216,42.66922152020953,20.60923486061216,21.0,2006-04-28 03:11:54.280,2006,4,28,118,LS5
1_2_LE07_126052_20060506,1146885005040,-0.1591635767055647,0.3469876341443548,-0.4896206751780977,0.4872451743954759,0.8051795959472656,-0.0797241404652595,-0.3037204550332244,0.417391304347826,-0.8779342723004696,23.156589723507764,37.31364716002025,20.00017873148414,35.0,2006-05-06 03:10:05.040,2006,5,6,126,LS7
2_LT05_126052_20060530,1148958740520,-0.1582169007263215,0.3742704673789465,-0.7771079336352065,0.4853180021978712,0.8646643161773682,-0.6240409016609192,-0.3043206254018282,0.928496319663512,-0.8900911969002505,32.09906002927105,52.60946875551997,20.804172183154208,40.0,2006-05-30 03:12:20.520,2006,5,30,150,LS5
2_LT05_126052_20060615,1150341156160,-0.2279731646501901,0.3983392232420431,-0.9024814269349716,0.5025328220376435,0.8553327918052673,-0.4600000083446502,-0.2529633613083704,0.9616963064295486,-0.872396199035716,28.843477438264493,39.74060275182518,20.700173885288336,57.0,2006-06-15 03:12:36.160,2006,6,15,166,LS5
1_2_LE07_126052_20060709,1152414592090,-0.2004533081497463,0.2895114363545511,-0.588178613936768,0.49222507442803,0.7933983206748962,-0.4272461235523224,-0.2632189696904864,0.6694860117111255,-0.6774853801169591,37.55263473858792,56.34005120615825,28.265426098392368,28.0,2006-07-09 03:09:52.090,2006,7,9,190,LS7
2_LT05_126052_20060818,1155870808690,,,,,,,,,,,,,37.0,2006-08-18 03:13:28.690,2006,8,18,230,LS5
2_LT05_126052_20060903,1157253220290,-0.2698982738947537,0.3165939050608169,-1.118748125818721,0.4975024996079642,0.8601651191711426,-0.7569296360015869,-0.2144000468646717,0.9810276679841896,-0.6868940754039498,34.586660416926186,47.40703880193598,28.58185341340084,4.0,2006-09-03 03:13:40.290,2006,9,3,246,LS5
1_2_LE07_126052_20061013,1160708967880,,,,,,,,,,,,,52.0,2006-10-13 03:09:27.880,2006,10,13,286,LS7
2_LT05_126052_20061021,1161400453960,-0.2743060980145376,0.3855314361500599,-0.9928489702199004,0.479230501366596,0.85964035987854,-0.4942757487297058,-0.168138564735524,0.996906419180201,-0.7116693054901793,38.628678574934334,54.15118999740196,33.96925805739619,3.0,2006-10-21 03:14:13.960,2006,10,21,294,LS5
1_2_LE07_126052_20061029,1162091383720,-0.2854570727692114,0.4476358730337109,-0.9854274369065678,0.5116727041427788,0.90294349193573,-0.6193771362304688,-0.1946728773056054,0.9919436052366568,-0.7404925593943086,33.98784866920056,46.80685806009467,29.45686596231093,16.0,2006-10-29 03:09:43.720,2006,10,29,302,LS7
2_LT05_126052_20061106,1162782863200,-0.2708500398100893,0.2009791964180878,-0.9233356456151492,0.445951387149014,0.7786630988121033,-0.3239323198795318,-0.1109245264497423,0.9594155844155844,-0.6175115207373272,36.26153201981733,53.04057889619037,31.205774538711974,12.0,2006-11-06 03:14:23.200,2006,11,6,310,LS5
1_2_LE07_126052_20061114,1163473796670,-0.2399738590274233,0.444753010049228,-0.7773328493403422,0.4687800685493115,0.8231481313705444,-0.3652445375919342,-0.1807100590781177,0.8485687903970452,-0.899696048632219,33.66941926185806,48.49817320496345,29.584120354154663,3.0,2006-11-14 03:09:56.670,2006,11,14,318,LS7
2_LT05_126052_20061122,1164165271080,-0.2381944769351998,0.3644220753345679,-0.995019450217601,0.4855642459957842,0.8655902147293091,-0.4826001226902008,-0.2152512242308979,0.9978902953586496,-0.6724850099933378,36.235822844588725,52.37183803875564,30.56226163159107,22.0,2006-11-22 03:14:31.080,2006,11,22,326,LS5
1_2_LE07_126052_20061130,1164856206130,-0.2304863214677882,0.191245643152947,-0.8961598451366294,0.4263987476920775,0.8148372769355774,-0.4070422649383545,-0.148904068801122,0.928205128205128,-0.6620895522388061,39.5914636218406,54.57940371964656,34.01440805261103,14.0,2006-11-30 03:10:06.130,2006,11,30,334,LS7
2_LT05_126052_20061208,1165547678590,-0.2213064638695033,0.2812220526014918,-1.2832115799660315,0.4529338451574273,0.9023638367652892,-0.6716417670249939,-0.2146472055334666,0.9841059602649006,-0.7041951219512195,38.30753566709996,56.71941813517776,30.921280413239515,18.0,2006-12-08 03:14:38.590,2006,12,8,342,LS5
2_LT05_126052_20061224,1166930085420,-0.1987111310289501,0.1931302224590353,-0.9176994811260754,0.4421742681663894,0.8017163276672363,-0.3888412117958069,-0.2226634853027724,0.9638386648122392,-0.6569565217391306,29.445568584419423,38.51141737387616,23.96861531340329,14.0,2006-12-24 03:14:45.420,2006,12,24,358,LS5
2_LT05_126052_20070109,1168312492040,-0.1742685364571648,0.2303015004637651,-1.1284340323047235,0.4503871643669594,0.8443278074264526,-0.5763293504714966,-0.2741618887861406,0.9700748129675808,-0.6570418385385974,29.470798366900954,43.52030003684712,23.11912754406444,12.0,2007-01-09 03:14:52.040,2007,1,9,9,LS5
2_LT05_126052_20070125,1169694897650,-0.1493373404275456,0.192106171198528,-0.7274459597222858,0.4140153180159386,0.7762989401817322,-0.3125,-0.2397357546554487,0.7871148459383754,-0.6014024727809559,28.873159548617178,41.58925778522047,20.28120936060452,3.0,2007-01-25 03:14:57.650,2007,1,25,25,LS5
1_2_LE07_126052_20070202,1170385822360,-0.1394067200838264,0.192579182692414,-0.6724981218884908,0.4160165823174303,0.740407407283783,-0.3341599404811859,-0.2616783972534516,0.7950089126559715,-0.7190025795356836,27.68419920931937,38.78471618167652,22.828178187688195,3.0,2007-02-02 03:10:22.360,2007,2,2,33,LS7
2_LT05_126052_20070210,1171077300460,-0.1199703798176302,0.204458596667022,-0.7941971045391838,0.3966175868082112,0.7725138068199158,-0.4093098044395447,-0.2665559607298495,0.924449108079748,-0.6008184523809523,35.22769938496888,48.81168306496261,28.08950163380257,2.0,2007-02-10 03:15:00.460,2007,2,10,41,LS5
1_2_LE07_126052_20070218,1171768228150,-0.1033229370669814,0.1660472538032116,-0.4781885589214246,0.3797609288968732,0.6880165338516235,-0.3062880337238312,-0.2578158308435591,0.6580152671755725,-0.5254010695187166,34.93149867058319,46.37600576796893,29.13052951647728,18.0,2007-02-18 03:10:28.150,2007,2,18,49,LS7
1_2_LE07_126052_20070306,1173150631890,-0.0979955532426768,0.1832992855792525,-0.6418184465454047,0.4115537860953723,0.722862958908081,-0.3029316067695617,-0.2951053413575211,0.7435197817189632,-0.5936121673003804,38.04377623172313,49.94653301826179,31.68394123758816,21.0,2007-03-06 03:10:31.890,2007,3,6,65,LS7
2_LT05_126052_20070314,1173842098420,-0.101567830596377,0.1760400447577651,-0.555496408924165,0.3511044014638588,0.6555766463279724,-0.1759615391492843,-0.2171207875775435,0.6537313432835822,-0.4928844151336342,38.53728193285502,52.43269471077099,30.011268713362824,22.0,2007-03-14 03:14:58.420,2007,3,14,73,LS5
2_LT05_126052_20070330,1175224494390,-0.1263405029576643,0.1736350531883148,-0.494217521156563,0.4772814458736183,0.7983651161193848,-0.1562335640192031,-0.3252379170416742,0.4595959595959595,-0.6310130164119978,34.69966726682579,53.63125226389701,27.554350061706543,2.0,2007-03-30 03:14:54.390,2007,3,30,89,LS5
2_LT05_126052_20070415,1176606888720,-0.1843427856438407,0.1442502135153674,-0.5398934210566821,0.4566805373685522,0.7315555810928345,-0.1574923545122146,-0.2096385702909603,0.7065217391304347,-0.4969818913480885,37.71706285964349,47.67984313590006,32.19709611282849,36.0,2007-04-15 03:14:48.720,2007,4,15,105,LS5
2_LT05_126052_20070517,1179371671540,-0.2256146385133727,0.3842723430097613,-1.0093309245890452,0.5014155168940112,0.8524636626243591,-0.5237500071525574,-0.2360501741599363,0.926505082095387,-0.9000570017100513,34.34742366569065,46.820425609052336,26.98545884068909,45.0,2007-05-17 03:14:31.540,2007,5,17,137,LS5
1_2_LE07_126052_20070525,1180062619040,-0.1682492401709251,0.627509326380043,-0.6146949354457603,0.4910906012779651,0.8562591075897217,-0.6382699608802795,-0.2950072439810661,0.7587548638132295,-0.8875937898164316,28.940468600706357,41.85530446946183,20.00001021989908,14.0,2007-05-25 03:10:19.040,2007,5,25,145,LS7
2_LT05_126052_20070602,1180754058300,-0.1980788152702911,0.0914372883525433,-0.4865424396233322,0.5513223586473186,0.7959465980529785,-0.2714228630065918,-0.3193646971032025,0.6485697606538238,-0.5219313158789527,24.941988525397893,31.564486747261867,20.67521049631648,14.0,2007-06-02 03:14:18.300,2007,6,2,153,LS5
1_2_LE07_126052_20070610,1181445017350,-0.1752491976950306,0.6280634786872298,-0.6186422421686444,0.5211174781282949,0.8466386795043945,-0.5959144830703735,-0.3250506499947472,0.787139689578714,-0.8861696609610035,28.286382885928663,48.74971284410583,20.26770023845495,4.0,2007-06-10 03:10:17.350,2007,6,10,161,LS7
2_LT05_126052_20070618,1182136441740,-0.2345388397109655,0.3691074453501339,-0.865907284311981,0.4676915673686487,0.8389405608177185,-0.4446994066238403,-0.1940002593977913,0.9534005037783374,-0.8628044521026406,26.19394485808601,39.92146605667296,20.28673341821036,34.0,2007-06-18 03:14:01.740,2007,6,18,169,LS5
1_2_LE07_126052_20070712,1184209814190,-0.238466741569878,0.3665773921099926,-0.5682385625729672,0.5887773915855614,0.8497536778450012,-0.2437343299388885,-0.3245662088842692,0.6660808435852372,-0.8878610534264679,27.173262391834903,41.75432080900816,20.000398273944484,36.0,2007-07-12 03:10:14.190,2007,7,12,193,LS7
2_LT05_126052_20070720,1184901218840,-0.2236601245468058,0.3771609336461998,-1.3917585966974897,0.5440570067339129,0.8547927141189575,-0.4179431200027466,-0.3013924555707726,0.962962962962963,-0.8985238976695619,33.951627403714426,50.02144404752329,20.556087761083347,11.0,2007-07-20 03:13:38.840,2007,7,20,201,LS5
2_LT05_126052_20070821,1187665999440,,,,,,,,,,,,,28.0,2007-08-21 03:13:19.440,2007,8,21,233,LS5
1_2_LE07_126052_20071101,1193886600540,-0.2287202038514309,0.2148205207351136,-0.7591297911030991,0.455722883128043,0.8154281377792358,-0.3896505832672119,-0.1729343278850817,0.8622754491017965,-0.6078502634926404,26.726221139504464,41.68008004492526,20.12300160335729,23.0,2007-11-01 03:10:00.540,2007,11,1,305,LS7
1_2_LE07_126052_20071203,1196651416320,-0.2357011020974086,0.2057818327376844,-2.0532845630117667,0.4858599233215343,0.8925666809082031,-0.6739130616188049,-0.2409513868003938,0.960489181561618,-0.6490820357889844,33.22477209701539,48.99505618435927,28.47242074109232,0.0,2007-12-03 03:10:16.320,2007,12,3,337,LS7
1_2_LE07_126052_20080120,1200798622520,-0.1849793253556717,0.2144708998057388,-1.3055140190216257,0.4366342113225172,0.8129976987838745,-0.424722671508789,-0.2303417196591106,1.0,-0.6222606689734718,34.03170222880689,47.1550154677567,29.67664638639764,2.0,2008-01-20 03:10:22.520,2008,1,20,20,LS7
1_2_LE07_126052_20080205,1202181020470,-0.1756183255853615,0.2330855138563594,-0.6583568996575054,0.4380075610146421,0.7364046573638916,-0.3097893297672272,-0.218128670857939,0.7856510186005314,-0.5906955938268843,30.55637931564491,44.20602344331013,25.95421003107583,14.0,2008-02-05 03:10:20.470,2008,2,5,36,LS7
2_LT05_126052_20080213,1202872239640,-0.1555474385033892,0.2179053949564996,-0.7061575220519016,0.4479006289546118,0.7915946841239929,-0.3415977954864502,-0.2639178140034517,0.8407766990291262,-0.6364364364364364,32.21751511989575,47.46820192219593,27.001523105401475,4.0,2008-02-13 03:10:39.640,2008,2,13,44,LS5
2_LT05_126052_20080316,1205637001760,-0.1361824582050283,0.1799557729857658,-0.5761032877313741,0.4155260575006935,0.7445419430732727,-0.3136899471282959,-0.2461187572675422,0.7690721649484535,-0.5915738161559888,39.17326250618259,54.91367092365852,33.059755505554335,29.0,2008-03-16 03:10:01.760,2008,3,16,76,LS5
2_LT05_126052_20080401,1207019380690,-0.0994515647252791,0.4325362520174717,-0.50034475958204,0.4472608623654017,0.7427094578742981,-0.0992287918925285,-0.3247752097431307,0.6500857632933105,-0.8874156561128675,26.85446603099552,44.27244253449948,20.7901164949684,14.0,2008-04-01 03:09:40.690,2008,4,1,92,LS5
1_2_LE07_126052_20080409,1207710609800,-0.1483537284202175,0.4000660998855127,-0.5824768931320042,0.4282072246976763,0.7754698395729065,-0.2792207896709442,-0.2429798888066285,0.6155291170945523,-0.8539117538005191,34.53307830287701,47.58485811836954,29.114293405300828,24.0,2008-04-09 03:10:09.800,2008,4,9,100,LS7
2_LT05_126052_20080417,1208401757660,-0.0312042177431151,0.1541344972644613,-0.2540520044041038,0.2916216207815692,0.5865231156349182,0.0691358000040054,-0.26458083299537,0.2660121552127162,-0.4494020239190432,26.46131850845289,33.38259966363836,20.00402777817413,58.0,2008-04-17 03:09:17.660,2008,4,17,108,LS5
2_LT05_126052_20080503,1209784132390,-0.2113733035672664,0.400891121403319,-0.8280019542221129,0.5180534149205522,0.8431969285011292,-0.3684210479259491,-0.2623739592584739,0.8750804893754026,-0.873536299765808,31.855798561074412,42.503635202184284,21.84457291469232,20.0,2008-05-03 03:08:52.390,2008,5,3,124,LS5
1_2_LE07_126052_20080527,1211857796050,-0.2092194379745684,0.670567740332994,-0.8741793854923804,0.5547331854651665,0.88798588514328,-0.6425080895423889,-0.3331842454720677,0.9344262295081966,-0.8982536066818526,40.7192191672976,65.36025530790641,33.54357668755813,5.0,2008-05-27 03:09:56.050,2008,5,27,148,LS7
2_LT05_126052_20080604,1212548880820,-0.2154048460274627,0.4113432400494647,-1.0220570576081676,0.5261593090756053,0.8587536811828613,-0.5254375338554382,-0.2905273573458967,0.9714640198511166,-0.8215765745252517,39.33819704428587,59.90241925920225,29.80684119423989,18.0,2008-06-04 03:08:00.820,2008,6,4,156,LS5
2_LT05_126052_20080620,1213931253850,-0.2244660667920439,0.4265674906689249,-1.0235891248945204,0.5353683303803661,0.8661131262779236,-0.4631675779819488,-0.2923000946188573,0.9716430358632192,-0.8980734554427255,35.89990383849233,51.636380954900005,24.11057119863972,10.0,2008-06-20 03:07:33.850,2008,6,20,172,LS5
1_2_LE07_126052_20080628,1214622577680,-0.159762516837067,0.411939354631379,-0.4231678616857724,0.5242592462722953,0.7622263431549072,-0.1557161659002304,-0.349762501377677,0.4817773339990015,-0.880936706479827,21.671334819013577,33.71899101504363,20.000501830783207,31.0,2008-06-28 03:09:37.680,2008,6,28,180,LS7
1_2_LE07_126052_20080714,1216004966210,-0.1835308718246823,0.3645425826615027,-0.6279993315914814,0.4966637525803042,0.8219254016876221,-0.3767094910144806,-0.3005037082799375,0.7640029873039581,-0.8633251036474588,32.210075545032,47.84877852157149,22.260013852909367,18.0,2008-07-14 03:09:26.210,2008,7,14,196,LS7
2_LT05_126052_20080722,1216695999840,-0.0141636976158249,0.0766074654930995,-0.2167001421820409,0.1693863594515428,0.4553114771842956,0.0185844209045171,-0.1826334191317387,0.0345162858531842,-0.3046044864226682,23.72037944428076,27.18201110942925,20.66538580971519,37.0,2008-07-22 03:06:39.840,2008,7,22,204,LS5
2_LT05_126052_20080823,1219460744700,-0.2514337045072719,0.0533384125580922,-0.4353500593458997,0.5513345802426802,0.7452850341796875,0.1536735892295837,-0.2509632076813047,0.0892351274787535,-0.4408272692454998,21.335372802041604,23.32287289744471,20.63763349875427,35.0,2008-08-23 03:05:44.700,2008,8,23,236,LS5
1_2_LE07_126052_20081002,1222916925710,0.0285320327844122,0.1270427260677696,-0.1892490207779538,0.171936464996927,0.4920634925365448,0.0733992680907249,-0.2554709971658937,-0.0462270564242012,-0.4018319394663481,22.17136159620639,27.693988019746484,20.263774972819988,25.0,2008-10-02 03:08:45.710,2008,10,2,276,LS7
2_LT05_126052_20081010,1223607857880,-0.2152805228927889,0.1638685239594433,-0.6509112915202194,0.4744754200085533,0.772566556930542,-0.3354009687900543,-0.2020197056631361,0.7517564402810304,-0.5797950219619327,24.81329912050759,37.7067571436163,20.78985547879421,17.0,2008-10-10 03:04:17.880,2008,10,10,284,LS5
2_LT05_126052_20081127,1227755021500,-0.2464261133931186,0.2347366169303521,-0.9171037555278776,0.4879429326477792,0.855280339717865,-0.5031446814537048,-0.1963397968026334,0.9664218258132212,-0.6597037599696164,29.630370314732662,40.73328572774574,20.547948061582588,13.0,2008-11-27 03:03:41.500,2008,11,27,332,LS5
2_LT05_126052_20081213,1229137451490,-0.05759413494614,0.1053791907533851,-0.3304120215980679,0.3507814433801135,0.695172131061554,0.0518441200256347,-0.3030940373222279,0.0813953488372093,-0.479225953329539,21.19743422103454,25.871607286986205,20.037504109915854,5.0,2008-12-13 03:04:11.490,2008,12,13,348,LS5
1_2_LE07_126052_20081221,1229828974100,-0.1876422911174811,0.5728759181297112,-1.1019919319815,0.5016557414758475,0.8435754179954529,-0.5302804112434387,-0.2885987330314553,0.9567567567567566,-0.6843769765970905,29.020052660789467,42.40539149902981,20.003712923510648,18.0,2008-12-21 03:09:34.100,2008,12,21,356,LS7
2_LT05_126052_20081229,1230519879050,-0.1797826121320681,0.3238382344125686,-1.1850111689981284,0.4796799900056473,0.8524817228317261,-0.5408496856689453,-0.2710272446322264,0.9820538384845464,-0.6471271038885664,26.052922724183503,36.86787938158329,20.72416476610715,39.0,2008-12-29 03:04:39.050,2008,12,29,364,LS5
1_2_LE07_126052_20090106,1231211380250,-0.2168407000168495,0.3532793474154757,-1.4111517397003197,0.5024488338927326,0.8978407382965088,-0.5340443253517151,-0.283763416100206,0.9576470588235296,-0.6974610625133347,29.860122979710084,41.53998436856307,24.96406221127438,0.0,2009-01-06 03:09:40.250,2009,1,6,6,LS7
2_LT05_126052_20090114,1231902303440,-0.2039324937126301,0.2398635491797754,-0.8575346893107877,0.4432586126367077,0.8137668967247009,-0.4322580695152282,-0.2061386252658403,0.9270935960591132,-0.6363636363636362,26.78539434739741,35.475573532665976,23.249420752032847,0.0,2009-01-14 03:05:03.440,2009,1,14,14,LS5
1_2_LE07_126052_20090122,1232593785550,-0.1882379150870695,0.2653463782653712,-1.3738165450634905,0.4612181148327366,0.8374255299568176,-0.4582975208759308,-0.264514670926936,0.9586681974741678,-0.6706039670158235,32.34777868445982,45.69181202646331,28.09103805598937,5.0,2009-01-22 03:09:45.550,2009,1,22,22,LS7
1_2_LE07_126052_20090207,1233976190830,,,,,,,,,,,,,24.0,2009-02-07 03:09:50.830,2009,2,7,38,LS7
2_LT05_126052_20090215,1234667153980,-0.1383301529010723,0.0380297110085461,-0.3783489042638009,0.4079255036056387,0.6044389605522156,-0.1441133320331573,-0.2279555724140856,0.521917808219178,-0.4287917737789203,26.84399058608247,29.26537821722184,21.771981121167755,38.0,2009-02-15 03:05:53.980,2009,2,15,46,LS5
2_LT05_126052_20090303,1236049577100,-0.1532989684019689,0.2158943325322041,-0.764723958574012,0.4506886575955332,0.7927237153053284,-0.3855421543121338,-0.2654303681704372,0.903688524590164,-0.6223091976516635,36.09248672959262,56.77732631797153,25.52819143018735,21.0,2009-03-03 03:06:17.100,2009,3,3,62,LS5
2_LT05_126052_20090404,1238814419830,-0.1543328320417331,0.465021723801043,-0.7531158327793481,0.4841400366899521,0.8103912472724915,-0.4303082227706909,-0.3003411770626416,0.8947368421052632,-0.9102196752626552,36.47638544035148,52.66535551062003,21.841117609128275,34.0,2009-04-04 03:06:59.830,2009,4,4,94,LS5
1_2_LE07_126052_20090412,1239505821300,,,,,,,,,,,,,56.0,2009-04-12 03:10:21.300,2009,4,12,102,LS7
2_LT05_126052_20090420,1240196838730,-0.1616352766037092,0.4146449646199243,-0.6992284102645672,0.4935387432544156,0.7966035604476929,-0.3260473608970642,-0.2993314385802426,0.751786874593892,-0.873711823121604,40.279374617539446,57.71605448651843,32.88943814066624,4.0,2009-04-20 03:07:18.730,2009,4,20,110,LS5
2_LT05_126052_20090522,1242961674630,,,,,,,,,,,,,57.0,2009-05-22 03:07:54.630,2009,5,22,142,LS5
2_LT05_126052_20090607,1244344091230,-0.1945533317364516,0.2139350118520692,-0.6951531410528179,0.5117333596805095,0.860832154750824,-0.4074626863002777,-0.2926705301509207,0.8106312292358803,-0.6477800483002044,41.71331871075761,60.47760003119856,33.91094962963018,12.0,2009-06-07 03:08:11.230,2009,6,7,158,LS5
2_LT05_126052_20090623,1245726509300,-0.1910056490390342,0.228725125575325,-0.7415827463119644,0.4393644730379153,0.834360659122467,-0.38417848944664,-0.2250216651293589,0.8735983690112131,-0.6452314383348866,32.18753428513444,45.80328998702839,23.191948409906104,27.0,2009-06-23 03:08:29.300,2009,6,23,174,LS5
2_LT05_126052_20090709,1247108926180,-0.2026554106920021,0.2349521038530605,-0.9410841646163544,0.4704583715981569,0.8182197213172913,-0.4317629933357239,-0.2511339468561996,0.9724137931034482,-0.6630750103605472,28.22482038481476,47.75551162004615,20.64210853289489,2.0,2009-07-09 03:08:46.180,2009,7,9,190,LS5
2_LT05_126052_20090725,1248491341660,-0.2143637954278336,0.3716824047997129,-0.8503075420462327,0.4955533200878332,0.8221588134765625,-0.3400748968124389,-0.2568259425836632,0.8953942232630757,-0.6592758015632477,34.45366643735075,50.15260077998408,21.727749698421576,49.0,2009-07-25 03:09:01.660,2009,7,25,206,LS5
1_2_LE07_126052_20090818,1250565011740,-0.2078958629881181,0.4028474919123208,-0.9095209864557628,0.4343182363444358,0.7948606014251709,-0.3913043439388275,-0.2055457863965969,0.9412273120138288,-0.8674136321195146,34.00921413887629,54.140073700929975,22.92521629444076,35.0,2009-08-18 03:10:11.740,2009,8,18,230,LS7
2_LT05_126052_20090826,1251256170380,-0.2603365570548723,0.3777523071531813,-1.0988774231255003,0.3759573363700564,0.8131621479988098,-0.4361233413219452,-0.1037990525628409,0.9726027397260276,-0.7337031900138696,32.668335049253166,46.55514512724187,26.669125208819537,47.0,2009-08-26 03:09:30.380,2009,8,26,238,LS5
1_2_LE07_126052_20090919,1253329810540,-0.2291695427126106,0.0212569159919363,-0.6239605258239851,0.4864020718643435,0.6918510794639587,-0.3801169693470001,-0.2061188318877089,0.8085106382978723,-0.3727134146341463,27.78465130295466,33.76832568075895,24.657581097861623,51.0,2009-09-19 03:10:10.540,2009,9,19,262,LS7
1_2_LE07_126052_20091005,1254712207800,,,,,,,,,,,,,56.0,2009-10-05 03:10:07.800,2009,10,5,278,LS7
2_LT05_126052_20091013,1255403406260,-0.2556554698166114,0.3662016839711909,-1.1460884530818556,0.4605121872912404,0.8856229782104492,-0.5098591446876526,-0.1833347971670389,0.9872611464968152,-0.6900690069006901,35.0333247675151,51.77175691894746,27.337870353773383,9.0,2009-10-13 03:10:06.260,2009,10,13,286,LS5
1_2_LE07_126052_20091021,1256094615870,-0.20243503247392,0.2149469654359469,-0.6275559305753478,0.5159846964996626,0.8381717205047607,-0.4584942162036896,-0.2890905661179048,0.7958883994126285,-0.6971574344023325,25.27367855605852,41.10794596336149,20.284816538126336,35.0,2009-10-21 03:10:15.870,2009,10,21,294,LS7
2_LT05_126052_20091029,1256785815170,-0.2448089980589468,0.2230508135319757,-1.1311221044575472,0.4676853534011877,0.8245125412940979,-0.4402003884315491,-0.1842231007412398,1.0,-0.6711878339498561,38.85264995468171,57.47392815532948,33.09611936112583,5.0,2009-10-29 03:10:15.170,2009,10,29,302,LS5
2_LT05_126052_20091130,1259550630010,-0.189192267398916,0.2638759018377025,-1.079805867920212,0.4625808889574703,0.8291028141975403,-0.4523809552192688,-0.2570890598242206,0.9581958195819582,-0.6361207587496661,30.59358998561968,44.01718033577709,26.31877612218841,0.0,2009-11-30 03:10:30.010,2009,11,30,334,LS5
1_2_LE07_126052_20091208,1260241853480,-0.1985485550128869,0.2200553865248158,-0.84795482102176,0.4398033279186971,0.7866727113723755,-0.3711790442466736,-0.221282827317872,0.8812500000000001,-0.6368647717484928,35.55322766818793,48.51393176538261,31.0515764560264,9.0,2009-12-08 03:10:53.480,2009,12,8,342,LS7
2_LT05_126052_20091216,1260933039030,-0.1737611750120559,0.2109865777129938,-0.8539548488410326,0.3933617490442105,0.7517659068107605,-0.3582196831703186,-0.179687477771619,0.9304703476482618,-0.5630407911001237,33.71976360036692,48.26557785819688,27.733427331307556,24.0,2009-12-16 03:10:39.030,2009,12,16,350,LS5
1_2_LE07_126052_20100109,1263006686810,-0.1370000379025238,0.2164720793079353,-0.7280453600228183,0.4454938495622748,0.7519457936286926,-0.2606309950351715,-0.2992571753638814,0.7246531483457845,-0.6288922919857071,28.38711082223979,40.15724951933999,22.55766196992755,9.0,2010-01-09 03:11:26.810,2010,1,9,9,LS7
2_LT05_126052_20100117,1263697849880,-0.1428438537180374,0.2268569500316722,-0.8739036774417382,0.4478392821189515,0.8357592821121216,-0.4313566088676452,-0.2990280370458994,0.9210822998872604,-0.6147224695755417,32.44549925512989,43.32051301391732,27.407941315069703,42.0,2010-01-17 03:10:49.880,2010,1,17,17,LS5
2_LT05_126052_20100202,1265080253680,-0.1471434453735064,0.2141560117904683,-0.791225186678847,0.4467760471490866,0.7860066294670105,-0.3215656280517578,-0.2647710557965738,0.8403940886699508,-0.5935946990612921,34.11838036191199,46.8921638950261,29.27007969843919,16.0,2010-02-02 03:10:53.680,2010,2,2,33,LS5
1_2_LE07_126052_20100226,1267153922360,-0.1206473698200508,0.2354735362516853,-0.8549117933268163,0.4606365494542981,0.8199927806854248,-0.461607962846756,-0.3311379141488286,0.9381443298969072,-0.6329268292682927,39.123429822109806,53.61853953343712,32.773030681128205,8.0,2010-02-26 03:12:02.360,2010,2,26,57,LS7
1_2_LE07_126052_20100314,1268536329150,-0.1090655149293034,0.2171865705798164,-0.7670597841049539,0.4373149134038673,0.7770047187805176,-0.2694063782691955,-0.3194027551693832,0.8420512820512821,-0.6122033898305085,41.06677357172596,57.01797879562406,33.03844518178278,19.0,2010-03-14 03:12:09.150,2010,3,14,73,LS7
2_LT05_126052_20100322,1269227458330,-0.1301549725878283,0.4147617582722822,-0.5579539941602827,0.3761323687074657,0.6351633071899414,-0.2023359686136245,-0.2031161425786845,0.7223974763406941,-0.8444229261769725,44.43256223432754,61.0531150575174,34.438787341591706,33.0,2010-03-22 03:10:58.330,2010,3,22,81,LS5
1_2_LE07_126052_20100415,1271301134390,-0.1275642054041932,0.418741735206017,-0.7726236954522341,0.4877938230089947,0.7883672118186951,-0.2228429615497589,-0.34245358755917,0.6725838264299803,-0.8355359765051396,40.00747648741492,57.741665625385735,30.736233182543515,11.0,2010-04-15 03:12:14.390,2010,4,15,105,LS7
1_2_LE07_126052_20100517,1274065927920,-0.0226724623406864,0.1700285611823222,-0.301388696476754,0.2798264776549267,0.6736177802085876,0.0721288546919822,-0.2868846871728363,0.0557544757033247,-0.5175683212493027,22.773766507041547,29.91663007590296,20.229027729056384,43.0,2010-05-17 03:12:07.920,2010,5,17,137,LS7
2_LT05_126052_20100712,1278904232960,-0.1955209375141431,0.3622074270120133,-0.7190325182978523,0.5182644454720371,0.8669013977050781,-0.4546607434749603,-0.2998758383612184,0.8920308483290489,-0.6235084016559785,34.36031196730055,54.68190280176259,25.93372459203329,9.0,2010-07-12 03:10:32.960,2010,7,12,193,LS5
1_2_LE07_126052_20100906,1283742738480,-0.2469976068299387,0.5981190725601752,-1.255828317828145,0.4533394437758312,0.8772268891334534,-0.6486687064170837,-0.1889563012192027,0.9409020217729392,-0.8927743339800311,29.38111324897652,45.0574440171992,20.005960593150007,36.0,2010-09-06 03:12:18.480,2010,9,6,249,LS7
2_LT05_126052_20100914,1284433813780,,,,,,,,,,,,,59.0,2010-09-14 03:10:13.780,2010,9,14,257,LS5
